session_id,app_start_time,game_count,game_id,level_of_difficulty_type_id,level_of_difficulty_type,low_range,high_range,range_size,winning_number,game_start_time,total_guesses,total_hints,total_guess_errors,guess_id,hint_type_id,hint_type,hint,hint_number,guess_entry_time,avg_guess_time,positive_feedback_percent,guess,feedback,guess_error,guess_error_type_id,guess_error_type,outcome_id,outcome_type_id,outcome_type,score,feedback_type,improvement_area_id,recommendation_type,game_end_time,guess_time_ratio,total_duration,won,win_game_percent,play_again
78,2022-01-29 22:58:56,1,128.0,4.0,custom,1,1000,1000,793.0,2022-01-29 22:59:09,5.0,4.0,0,401.0,,,,,2022-01-29 23:02:51,0.0,0.6666666666666666,793,,0.0,,,118.0,1.0,win,60.0,improvement,2.0,,2022-01-29 23:02:51,20.4,222.0,1,1.0,0.0
80,2022-01-30 10:10:16,1,130.0,4.0,custom,1,1000,1000,55.0,2022-01-30 10:10:34,5.0,4.0,0,403.0,1.0,factor,Nice try!  Hint: It has 4 factor(s).,1.0,2022-01-30 10:10:38,0.0,,800,,0.0,,,119.0,1.0,win,60.0,,,,2022-01-30 10:13:48,18.75,194.0,1,1.0,0.0
80,2022-01-30 10:10:16,1,130.0,4.0,custom,1,1000,1000,55.0,2022-01-30 10:10:34,5.0,4.0,0,404.0,5.0,perfect_square,Nice try!  Hint: None of its digits are perfect squares.,2.0,2022-01-30 10:10:46,0.0,1.0,10,good,0.0,,,119.0,1.0,win,60.0,,,,2022-01-30 10:13:48,18.75,194.0,1,1.0,0.0
80,2022-01-30 10:10:16,1,130.0,4.0,custom,1,1000,1000,55.0,2022-01-30 10:10:34,5.0,4.0,0,405.0,1.0,factor,Nice try!  Hint: All of its digits are factors.,3.0,2022-01-30 10:11:42,0.0,1.0,27,good,0.0,,,119.0,1.0,win,60.0,,,,2022-01-30 10:13:48,18.75,194.0,1,1.0,0.0
80,2022-01-30 10:10:16,1,130.0,4.0,custom,1,1000,1000,55.0,2022-01-30 10:10:34,5.0,4.0,0,406.0,2.0,multiple,Nice try!  Hint: 220 is a multiple.,4.0,2022-01-30 10:12:33,0.0,1.0,77,good,0.0,,,119.0,1.0,win,60.0,,,,2022-01-30 10:13:48,18.75,194.0,1,1.0,0.0
80,2022-01-30 10:10:16,1,130.0,4.0,custom,1,1000,1000,55.0,2022-01-30 10:10:34,5.0,4.0,0,407.0,,,,,2022-01-30 10:13:48,0.0,1.0,55,,0.0,,,119.0,1.0,win,60.0,,,,2022-01-30 10:13:48,18.75,194.0,1,1.0,0.0
81,2022-01-30 10:26:07,1,131.0,4.0,custom,1,1000,1000,741.0,2022-01-30 10:26:22,3.0,2.0,0,408.0,6.0,perfect_cube,Nice try!  Hint: 1 of its digits is a perfect cube.,1.0,2022-01-30 10:26:28,0.0,,4,,0.0,,,120.0,1.0,win,80.0,,,,2022-01-30 10:26:53,3.0,31.000000000000004,1,1.0,0.0
81,2022-01-30 10:26:07,1,131.0,4.0,custom,1,1000,1000,741.0,2022-01-30 10:26:22,3.0,2.0,0,409.0,2.0,multiple,Nice try!  Hint: 3705 is a multiple.,2.0,2022-01-30 10:26:35,0.0,1.0,87,good,0.0,,,120.0,1.0,win,80.0,,,,2022-01-30 10:26:53,3.0,31.000000000000004,1,1.0,0.0
81,2022-01-30 10:26:07,1,131.0,4.0,custom,1,1000,1000,741.0,2022-01-30 10:26:22,3.0,2.0,0,410.0,,,,,2022-01-30 10:26:53,0.0,1.0,741,,0.0,,,120.0,1.0,win,80.0,,,,2022-01-30 10:26:53,3.0,31.000000000000004,1,1.0,0.0
82,2022-01-30 10:33:35,1,132.0,4.0,custom,1,100,100,11.0,2022-01-30 10:33:44,2.0,1.0,0,411.0,2.0,multiple,Nice try!  Hint: 55 is a multiple.,1.0,2022-01-30 10:33:49,0.0,,6,,0.0,,,121.0,1.0,win,90.0,,,,2022-01-30 10:33:54,1.0,10.0,1,1.0,0.0
82,2022-01-30 10:33:35,1,132.0,4.0,custom,1,100,100,11.0,2022-01-30 10:33:44,2.0,1.0,0,412.0,,,,,2022-01-30 10:33:54,0.0,,11,,0.0,,,121.0,1.0,win,90.0,,,,2022-01-30 10:33:54,1.0,10.0,1,1.0,0.0
83,2022-01-30 10:36:10,1,133.0,4.0,custom,1,100,100,29.0,2022-01-30 10:36:21,3.0,2.0,0,413.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 11.,1.0,2022-01-30 10:36:24,0.0,,55,,0.0,,,122.0,1.0,win,80.0,,,,2022-01-30 10:36:46,5.33333,25.0,1,1.0,0.0
83,2022-01-30 10:36:10,1,133.0,4.0,custom,1,100,100,29.0,2022-01-30 10:36:21,3.0,2.0,0,414.0,3.0,prime,Nice try!  Hint: It is a prime number.,2.0,2022-01-30 10:36:30,0.0,1.0,74,good,0.0,,,122.0,1.0,win,80.0,,,,2022-01-30 10:36:46,5.33333,25.0,1,1.0,0.0
83,2022-01-30 10:36:10,1,133.0,4.0,custom,1,100,100,29.0,2022-01-30 10:36:21,3.0,2.0,0,415.0,,,,,2022-01-30 10:36:46,0.0,1.0,29,,0.0,,,122.0,1.0,win,80.0,,,,2022-01-30 10:36:46,5.33333,25.0,1,1.0,0.0
84,2022-01-30 10:39:22,1,134.0,1.0,easy,1,10,10,10.0,2022-01-30 10:39:27,3.0,2.0,0,416.0,4.0,even_odd,Nice try!  Hint: It is an even number.,1.0,2022-01-30 10:39:31,0.0,,5,,0.0,,,123.0,1.0,win,80.0,,,,2022-01-30 10:39:42,1.5,15.000000000000002,1,1.0,0.0
84,2022-01-30 10:39:22,1,134.0,1.0,easy,1,10,10,10.0,2022-01-30 10:39:27,3.0,2.0,0,417.0,3.0,prime,Nice try!  Hint: None of its digits are prime numbers.,2.0,2022-01-30 10:39:37,0.0,1.0,8,good,0.0,,,123.0,1.0,win,80.0,,,,2022-01-30 10:39:42,1.5,15.000000000000002,1,1.0,0.0
84,2022-01-30 10:39:22,1,134.0,1.0,easy,1,10,10,10.0,2022-01-30 10:39:27,3.0,2.0,0,418.0,,,,,2022-01-30 10:39:41,0.0,1.0,10,,0.0,,,123.0,1.0,win,80.0,,,,2022-01-30 10:39:42,1.5,15.000000000000002,1,1.0,0.0
85,2022-01-30 10:55:24,1,135.0,4.0,custom,1,100,100,87.0,2022-01-30 10:55:34,5.0,4.0,0,419.0,4.0,even_odd,Nice try!  Hint: It is an odd number.,1.0,2022-01-30 10:55:38,0.0,,20,,0.0,,,124.0,1.0,win,60.0,,,,2022-01-30 10:56:19,3.5,45.0,1,1.0,0.0
85,2022-01-30 10:55:24,1,135.0,4.0,custom,1,100,100,87.0,2022-01-30 10:55:34,5.0,4.0,0,420.0,4.0,even_odd,Nice try!  Hint: 1 of its digits is a even number.,2.0,2022-01-30 10:55:47,0.0,1.0,51,good,0.0,,,124.0,1.0,win,60.0,,,,2022-01-30 10:56:19,3.5,45.0,1,1.0,0.0
85,2022-01-30 10:55:24,1,135.0,4.0,custom,1,100,100,87.0,2022-01-30 10:55:34,5.0,4.0,0,421.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 15.,3.0,2022-01-30 10:56:01,0.0,1.0,27,good,0.0,,,124.0,1.0,win,60.0,,,,2022-01-30 10:56:19,3.5,45.0,1,1.0,0.0
85,2022-01-30 10:55:24,1,135.0,4.0,custom,1,100,100,87.0,2022-01-30 10:55:34,5.0,4.0,0,422.0,2.0,multiple,Nice try!  Hint: 174 is a multiple.,4.0,2022-01-30 10:56:13,0.0,1.0,69,good,0.0,,,124.0,1.0,win,60.0,,,,2022-01-30 10:56:19,3.5,45.0,1,1.0,0.0
85,2022-01-30 10:55:24,1,135.0,4.0,custom,1,100,100,87.0,2022-01-30 10:55:34,5.0,4.0,0,423.0,,,,,2022-01-30 10:56:19,0.0,1.0,87,,0.0,,,124.0,1.0,win,60.0,,,,2022-01-30 10:56:19,3.5,45.0,1,1.0,0.0
86,2022-01-30 13:53:32,2,136.0,4.0,custom,1,50,50,25.0,2022-01-30 13:53:47,5.0,4.0,0,424.0,3.0,prime,Nice try!  Hint: All of its digits are prime numbers.,1.0,2022-01-30 13:53:53,0.0,,40,,0.0,,,125.0,1.0,win,60.0,,,,2022-01-30 13:55:45,9.0,118.00000000000001,1,1.0,1.0
86,2022-01-30 13:53:32,2,136.0,4.0,custom,1,50,50,25.0,2022-01-30 13:53:47,5.0,4.0,0,425.0,3.0,prime,Nice try!  Hint: It has 1 prime factor(s).,2.0,2022-01-30 13:54:03,0.0,1.0,26,good,0.0,,,125.0,1.0,win,60.0,,,,2022-01-30 13:55:45,9.0,118.00000000000001,1,1.0,1.0
86,2022-01-30 13:53:32,2,136.0,4.0,custom,1,50,50,25.0,2022-01-30 13:53:47,5.0,4.0,0,426.0,4.0,even_odd,Nice try!  Hint: It is an odd number.,3.0,2022-01-30 13:54:57,0.0,1.0,32,good,0.0,,,125.0,1.0,win,60.0,,,,2022-01-30 13:55:45,9.0,118.00000000000001,1,1.0,1.0
86,2022-01-30 13:53:32,2,136.0,4.0,custom,1,50,50,25.0,2022-01-30 13:53:47,5.0,4.0,0,427.0,1.0,factor,Nice try!  Hint: It has 3 factor(s).,4.0,2022-01-30 13:55:03,0.0,1.0,27,good,0.0,,,125.0,1.0,win,60.0,,,,2022-01-30 13:55:45,9.0,118.00000000000001,1,1.0,1.0
86,2022-01-30 13:53:32,2,136.0,4.0,custom,1,50,50,25.0,2022-01-30 13:53:47,5.0,4.0,0,428.0,,,,,2022-01-30 13:55:45,0.0,1.0,25,,0.0,,,125.0,1.0,win,60.0,,,,2022-01-30 13:55:45,9.0,118.00000000000001,1,1.0,1.0
86,2022-01-30 13:53:32,2,137.0,2.0,medium,1,100,100,36.0,2022-01-30 14:07:22,3.0,2.0,0,429.0,1.0,factor,Nice try!  Hint: It is divisible by 9.,1.0,2022-01-30 14:07:26,0.0,1.0,2,,0.0,,,126.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:07:46,4.0,24.0,1,1.0,0.0
86,2022-01-30 13:53:32,2,137.0,2.0,medium,1,100,100,36.0,2022-01-30 14:07:22,3.0,2.0,0,430.0,1.0,factor,Nice try!  Hint: It is divisible by 12.,2.0,2022-01-30 14:07:30,0.0,0.75,8,bad,0.0,,,126.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:07:46,4.0,24.0,1,1.0,0.0
86,2022-01-30 13:53:32,2,137.0,2.0,medium,1,100,100,36.0,2022-01-30 14:07:22,3.0,2.0,0,431.0,,,,,2022-01-30 14:07:46,0.0,0.75,36,,0.0,,,126.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:07:46,4.0,24.0,1,1.0,0.0
87,2022-01-30 14:28:27,6,138.0,4.0,custom,10,100,91,64.0,2022-01-30 14:28:41,3.0,2.0,0,432.0,5.0,perfect_square,Nice try!  Hint: It is a perfect square.,1.0,2022-01-30 14:28:47,0.0,,11,,0.0,,,127.0,1.0,win,80.0,,,,2022-01-30 14:29:17,3.33333,36.0,1,1.0,1.0
87,2022-01-30 14:28:27,6,138.0,4.0,custom,10,100,91,64.0,2022-01-30 14:28:41,3.0,2.0,0,433.0,1.0,factor,Nice try!  Hint: It is divisible by 32.,2.0,2022-01-30 14:29:07,0.0,1.0,16,good,0.0,,,127.0,1.0,win,80.0,,,,2022-01-30 14:29:17,3.33333,36.0,1,1.0,1.0
87,2022-01-30 14:28:27,6,138.0,4.0,custom,10,100,91,64.0,2022-01-30 14:28:41,3.0,2.0,0,434.0,,,,,2022-01-30 14:29:17,0.0,1.0,64,,0.0,,,127.0,1.0,win,80.0,,,,2022-01-30 14:29:17,3.33333,36.0,1,1.0,1.0
87,2022-01-30 14:28:27,6,140.0,4.0,custom,10,100,91,81.0,2022-01-30 14:33:13,5.0,3.0,1,444.0,2.0,multiple,Nice try!  Hint: 81 is a multiple.,1.0,2022-01-30 14:33:21,0.0,1.0,84,,0.0,,,129.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:35:43,5.875,150.0,1,0.6666666666666666,1.0
87,2022-01-30 14:28:27,6,140.0,4.0,custom,10,100,91,81.0,2022-01-30 14:33:13,5.0,3.0,1,445.0,,,,,2022-01-30 14:34:01,0.0,1.0,9,,1.0,5.0,out_of_range,129.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:35:43,5.875,150.0,1,0.6666666666666666,1.0
87,2022-01-30 14:28:27,6,140.0,4.0,custom,10,100,91,81.0,2022-01-30 14:33:13,5.0,3.0,1,446.0,1.0,factor,Nice try!  Hint: It has 5 factor(s).,2.0,2022-01-30 14:34:17,0.0,1.0,27,good,0.0,,,129.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:35:43,5.875,150.0,1,0.6666666666666666,1.0
87,2022-01-30 14:28:27,6,140.0,4.0,custom,10,100,91,81.0,2022-01-30 14:33:13,5.0,3.0,1,447.0,2.0,multiple,Nice try!  Hint: 405 is a multiple.,3.0,2022-01-30 14:35:04,0.0,0.8,18,bad,0.0,,,129.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:35:43,5.875,150.0,1,0.6666666666666666,1.0
87,2022-01-30 14:28:27,6,140.0,4.0,custom,10,100,91,81.0,2022-01-30 14:33:13,5.0,3.0,1,448.0,,,,,2022-01-30 14:35:43,0.0,0.8,81,,0.0,,,129.0,1.0,win,60.0,improvement,1.0,,2022-01-30 14:35:43,5.875,150.0,1,0.6666666666666666,1.0
87,2022-01-30 14:28:27,6,141.0,4.0,custom,10,100,91,85.0,2022-01-30 14:35:53,6.0,4.0,1,449.0,2.0,multiple,Nice try!  Hint: 255 is a multiple.,1.0,2022-01-30 14:36:26,0.0,0.8,100,,0.0,,,130.0,1.0,win,50.0,improvement,3.0,,2022-01-30 14:39:12,9.5,199.0,1,0.75,1.0
87,2022-01-30 14:28:27,6,141.0,4.0,custom,10,100,91,85.0,2022-01-30 14:35:53,6.0,4.0,1,450.0,,,,,2022-01-30 14:37:42,0.0,0.8,3,,1.0,5.0,out_of_range,130.0,1.0,win,50.0,improvement,3.0,,2022-01-30 14:39:12,9.5,199.0,1,0.75,1.0
87,2022-01-30 14:28:27,6,141.0,4.0,custom,10,100,91,85.0,2022-01-30 14:35:53,6.0,4.0,1,451.0,3.0,prime,Nice try!  Hint: 1 of its digits is a prime number.,2.0,2022-01-30 14:37:50,0.0,0.6666666666666666,10,bad,0.0,,,130.0,1.0,win,50.0,improvement,3.0,,2022-01-30 14:39:12,9.5,199.0,1,0.75,1.0
87,2022-01-30 14:28:27,6,141.0,4.0,custom,10,100,91,85.0,2022-01-30 14:35:53,6.0,4.0,1,452.0,1.0,factor,Nice try!  Hint: It is divisible by 17.,3.0,2022-01-30 14:38:23,0.0,0.5714285714285714,66,bad,0.0,,,130.0,1.0,win,50.0,improvement,3.0,,2022-01-30 14:39:12,9.5,199.0,1,0.75,1.0
87,2022-01-30 14:28:27,6,141.0,4.0,custom,10,100,91,85.0,2022-01-30 14:35:53,6.0,4.0,1,453.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 13.,4.0,2022-01-30 14:38:45,0.0,0.625,17,good,0.0,,,130.0,1.0,win,50.0,improvement,3.0,,2022-01-30 14:39:12,9.5,199.0,1,0.75,1.0
87,2022-01-30 14:28:27,6,141.0,4.0,custom,10,100,91,85.0,2022-01-30 14:35:53,6.0,4.0,1,454.0,,,,,2022-01-30 14:39:12,0.0,0.625,85,,0.0,,,130.0,1.0,win,50.0,improvement,3.0,,2022-01-30 14:39:12,9.5,199.0,1,0.75,1.0
87,2022-01-30 14:28:27,6,142.0,4.0,custom,10,100,91,11.0,2022-01-30 14:40:25,3.0,2.0,0,455.0,2.0,multiple,Nice try!  Hint: 44 is a multiple.,1.0,2022-01-30 14:41:03,0.0,0.625,64,,0.0,,,131.0,1.0,win,80.0,recommendation,,target score,2022-01-30 14:42:01,4.27273,96.0,1,0.8,1.0
87,2022-01-30 14:28:27,6,142.0,4.0,custom,10,100,91,11.0,2022-01-30 14:40:25,3.0,2.0,0,456.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 2.,2.0,2022-01-30 14:41:14,0.0,0.6666666666666666,44,good,0.0,,,131.0,1.0,win,80.0,recommendation,,target score,2022-01-30 14:42:01,4.27273,96.0,1,0.8,1.0
87,2022-01-30 14:28:27,6,142.0,4.0,custom,10,100,91,11.0,2022-01-30 14:40:25,3.0,2.0,0,457.0,,,,,2022-01-30 14:42:01,0.0,0.6666666666666666,11,,0.0,,,131.0,1.0,win,80.0,recommendation,,target score,2022-01-30 14:42:01,4.27273,96.0,1,0.8,1.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,476.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 2.,1.0,2022-01-30 15:20:01,0.0,,40,,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,477.0,1.0,factor,Nice try!  Hint: It has 6 factor(s).,2.0,2022-01-30 15:20:29,0.0,0.0,26,bad,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,478.0,5.0,perfect_square,Nice try!  Hint: 1 of its digits is a perfect square.,3.0,2022-01-30 15:20:43,0.0,0.0,26,bad,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,479.0,2.0,multiple,Nice try!  Hint: 80 is a multiple.,4.0,2022-01-30 15:20:48,0.0,0.0,26,bad,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,480.0,2.0,multiple,Nice try!  Hint: 40 is a multiple.,5.0,2022-01-30 15:21:34,0.0,0.0,26,bad,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,481.0,4.0,even_odd,Nice try!  Hint: It is an even number.,6.0,2022-01-30 15:22:11,0.0,0.2,40,good,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
88,2022-01-30 15:19:03,1,145.0,4.0,custom,10,100,91,20.0,2022-01-30 15:19:19,7.0,6.0,0,482.0,,,,,2022-01-30 15:22:16,0.0,0.2,20,,0.0,,,133.0,1.0,win,40.0,improvement,7.0,,2022-01-30 15:22:17,9.2,178.0,1,1.0,0.0
89,2022-01-30 17:25:23,3,146.0,2.0,medium,1,100,100,40.0,2022-01-30 17:25:34,3.0,2.0,0,483.0,1.0,factor,Nice try!  Hint: It has 8 factor(s).,1.0,2022-01-30 17:25:38,0.0,,48,,0.0,,,134.0,1.0,win,60.0,,,,2022-01-30 17:27:53,27.25,139.0,1,1.0,1.0
89,2022-01-30 17:25:23,3,146.0,2.0,medium,1,100,100,40.0,2022-01-30 17:25:34,3.0,2.0,0,484.0,5.0,perfect_square,Nice try!  Hint: All of its digits are perfect squares.,2.0,2022-01-30 17:26:04,0.0,1.0,30,good,0.0,,,134.0,1.0,win,60.0,,,,2022-01-30 17:27:53,27.25,139.0,1,1.0,1.0
89,2022-01-30 17:25:23,3,146.0,2.0,medium,1,100,100,40.0,2022-01-30 17:25:34,3.0,2.0,0,485.0,,,,,2022-01-30 17:27:53,0.0,1.0,40,,0.0,,,134.0,1.0,win,60.0,,,,2022-01-30 17:27:53,27.25,139.0,1,1.0,1.0
89,2022-01-30 17:25:23,3,147.0,2.0,medium,1,100,100,41.0,2022-01-30 17:27:57,3.0,2.0,0,486.0,3.0,prime,Nice try!  Hint: It is a prime number.,1.0,2022-01-30 17:28:03,0.0,1.0,40,,0.0,,,135.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-30 17:28:22,1.83333,25.0,1,1.0,1.0
89,2022-01-30 17:25:23,3,147.0,2.0,medium,1,100,100,41.0,2022-01-30 17:27:57,3.0,2.0,0,487.0,2.0,multiple,Nice try!  Hint: 41 is a multiple.,2.0,2022-01-30 17:28:14,0.0,1.0,13,good,0.0,,,135.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-30 17:28:22,1.83333,25.0,1,1.0,1.0
89,2022-01-30 17:25:23,3,147.0,2.0,medium,1,100,100,41.0,2022-01-30 17:27:57,3.0,2.0,0,488.0,,,,,2022-01-30 17:28:22,0.0,1.0,41,,0.0,,,135.0,1.0,win,60.0,recommendation,,level of difficulty,2022-01-30 17:28:22,1.83333,25.0,1,1.0,1.0
89,2022-01-30 17:25:23,3,148.0,3.0,hard,1,1000,1000,578.0,2022-01-30 17:28:31,4.0,3.0,0,489.0,1.0,factor,Nice try!  Hint: It is divisible by 34.,1.0,2022-01-30 17:28:36,0.0,1.0,600,,0.0,,,136.0,1.0,win,25.0,recommendation,,target score,2022-01-30 17:29:23,4.6,52.0,1,1.0,0.0
89,2022-01-30 17:25:23,3,148.0,3.0,hard,1,1000,1000,578.0,2022-01-30 17:28:31,4.0,3.0,0,490.0,5.0,perfect_square,Nice try!  Hint: None of its digits are perfect squares.,2.0,2022-01-30 17:28:49,0.0,1.0,340,good,0.0,,,136.0,1.0,win,25.0,recommendation,,target score,2022-01-30 17:29:23,4.6,52.0,1,1.0,0.0
89,2022-01-30 17:25:23,3,148.0,3.0,hard,1,1000,1000,578.0,2022-01-30 17:28:31,4.0,3.0,0,491.0,1.0,factor,Nice try!  Hint: It is divisible by 289.,3.0,2022-01-30 17:29:00,0.0,1.0,68,good,0.0,,,136.0,1.0,win,25.0,recommendation,,target score,2022-01-30 17:29:23,4.6,52.0,1,1.0,0.0
89,2022-01-30 17:25:23,3,148.0,3.0,hard,1,1000,1000,578.0,2022-01-30 17:28:31,4.0,3.0,0,492.0,,,,,2022-01-30 17:29:23,0.0,1.0,578,,0.0,,,136.0,1.0,win,25.0,recommendation,,target score,2022-01-30 17:29:23,4.6,52.0,1,1.0,0.0
90,2022-01-30 19:32:50,2,149.0,2.0,medium,1,100,100,100.0,2022-01-30 19:32:58,5.0,4.0,0,493.0,3.0,prime,Nice try!  Hint: None of its digits are prime numbers.,1.0,2022-01-30 19:33:02,0.0,,7,,0.0,,,137.0,1.0,win,20.0,improvement,3.0,,2022-01-30 19:33:33,2.5,35.0,1,1.0,1.0
90,2022-01-30 19:32:50,2,149.0,2.0,medium,1,100,100,100.0,2022-01-30 19:32:58,5.0,4.0,0,494.0,1.0,factor,Nice try!  Hint: It is divisible by 5.,2.0,2022-01-30 19:33:08,0.0,0.0,56,bad,0.0,,,137.0,1.0,win,20.0,improvement,3.0,,2022-01-30 19:33:33,2.5,35.0,1,1.0,1.0
90,2022-01-30 19:32:50,2,149.0,2.0,medium,1,100,100,100.0,2022-01-30 19:32:58,5.0,4.0,0,495.0,1.0,factor,Nice try!  Hint: It is divisible by 10.,3.0,2022-01-30 19:33:16,0.0,0.5,10,good,0.0,,,137.0,1.0,win,20.0,improvement,3.0,,2022-01-30 19:33:33,2.5,35.0,1,1.0,1.0
90,2022-01-30 19:32:50,2,149.0,2.0,medium,1,100,100,100.0,2022-01-30 19:32:58,5.0,4.0,0,496.0,1.0,factor,Nice try!  Hint: It is divisible by 50.,4.0,2022-01-30 19:33:23,0.0,0.6666666666666666,40,good,0.0,,,137.0,1.0,win,20.0,improvement,3.0,,2022-01-30 19:33:33,2.5,35.0,1,1.0,1.0
90,2022-01-30 19:32:50,2,149.0,2.0,medium,1,100,100,100.0,2022-01-30 19:32:58,5.0,4.0,0,497.0,,,,,2022-01-30 19:33:33,0.0,0.6666666666666666,100,,0.0,,,137.0,1.0,win,20.0,improvement,3.0,,2022-01-30 19:33:33,2.5,35.0,1,1.0,1.0
90,2022-01-30 19:32:50,2,150.0,2.0,medium,1,100,100,28.0,2022-01-30 19:35:02,4.0,3.0,0,498.0,5.0,perfect_square,Nice try!  Hint: None of its digits are perfect squares.,1.0,2022-01-30 19:35:07,0.0,0.6666666666666666,54,,0.0,,,138.0,1.0,win,40.0,improvement,5.0,,2022-01-30 19:35:30,1.8,28.0,1,1.0,0.0
90,2022-01-30 19:32:50,2,150.0,2.0,medium,1,100,100,28.0,2022-01-30 19:35:02,4.0,3.0,0,499.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 10.,2.0,2022-01-30 19:35:16,0.0,0.5,92,bad,0.0,,,138.0,1.0,win,40.0,improvement,5.0,,2022-01-30 19:35:30,1.8,28.0,1,1.0,0.0
90,2022-01-30 19:32:50,2,150.0,2.0,medium,1,100,100,28.0,2022-01-30 19:35:02,4.0,3.0,0,500.0,2.0,multiple,Nice try!  Hint: 56 is a multiple.,3.0,2022-01-30 19:35:24,0.0,0.6,82,good,0.0,,,138.0,1.0,win,40.0,improvement,5.0,,2022-01-30 19:35:30,1.8,28.0,1,1.0,0.0
90,2022-01-30 19:32:50,2,150.0,2.0,medium,1,100,100,28.0,2022-01-30 19:35:02,4.0,3.0,0,501.0,,,,,2022-01-30 19:35:30,0.0,0.6,28,,0.0,,,138.0,1.0,win,40.0,improvement,5.0,,2022-01-30 19:35:30,1.8,28.0,1,1.0,0.0
103,2022-01-31 04:34:04,9,151.0,2.0,medium,1,100,100,94.0,2022-01-31 04:34:14,3.0,2.0,0,502.0,3.0,prime,Nice try!  Hint: None of its digits are prime numbers.,1.0,2022-01-31 04:34:18,0.0,,24,,0.0,,,139.0,1.0,win,60.0,,,,2022-01-31 04:35:06,10.0,52.0,1,1.0,1.0
103,2022-01-31 04:34:04,9,151.0,2.0,medium,1,100,100,94.0,2022-01-31 04:34:14,3.0,2.0,0,503.0,7.0,digit_sum,Nice try!  Hint: The sum of its digits is 13.,2.0,2022-01-31 04:34:26,0.0,1.0,64,good,0.0,,,139.0,1.0,win,60.0,,,,2022-01-31 04:35:06,10.0,52.0,1,1.0,1.0
103,2022-01-31 04:34:04,9,151.0,2.0,medium,1,100,100,94.0,2022-01-31 04:34:14,3.0,2.0,0,504.0,,,,,2022-01-31 04:35:06,0.0,1.0,94,,0.0,,,139.0,1.0,win,60.0,,,,2022-01-31 04:35:06,10.0,52.0,1,1.0,1.0
103,2022-01-31 04:34:04,9,152.0,2.0,medium,1,100,100,14.0,2022-01-31 04:35:14,3.0,2.0,0,505.0,5.0,perfect_square,Nice try!  Hint: All of its digits are perfect squares.,1.0,2022-01-31 04:35:23,0.0,1.0,57,,0.0,,,140.0,1.0,win,60.0,recommendation,,target score,2022-01-31 04:35:39,1.66667,25.0,1,1.0,1.0
103,2022-01-31 04:34:04,9,152.0,2.0,medium,1,100,100,14.0,2022-01-31 04:35:14,3.0,2.0,0,506.0,2.0,multiple,Nice try!  Hint: 14 is a multiple.,2.0,2022-01-31 04:35:29,0.0,1.0,11,good,0.0,,,140.0,1.0,win,60.0,recommendation,,target score,2022-01-31 04:35:39,1.66667,25.0,1,1.0,1.0
103,2022-01-31 04:34:04,9,152.0,2.0,medium,1,100,100,14.0,2022-01-31 04:35:14,3.0,2.0,0,507.0,,,,,2022-01-31 04:35:39,0.0,1.0,14,,0.0,,,140.0,1.0,win,60.0,recommendation,,target score,2022-01-31 04:35:39,1.66667,25.0,1,1.0,1.0
